Id,Text,Tags,Label,LabelNum,createTime
55142951,"Tensorflow 2.0 - AttributeError: module 'tensorflow' has no attribute 'Session' When I am executing the command in Tensorflow 2.0 environment, I am getting an error message as below: System Information: OS Platform and Distribution: Windows 10 Python Version: 3.7.1 Tensorflow Version: 2.0.0-alpha0 (installed with pip) Steps to reproduce: Installation: pip install --upgrade pip pip install tensorflow==2.0.0-alpha0 pip install keras pip install numpy==1.16.2 Execution: Execute command: import tensorflow as tf Execute command: sess = tf.Session()",|python|tensorflow|keras|tensorflow2.0|,api,4,2019-03-13T13:23:19.813
55198221,"Sudden 50% accuracy drop while training convolutional NN Training convolutional neural network from scratch on my own dataset with Keras and Tensorflow. , 5 classes to sort, no Dropout used, dataset checked twice, no wrong labels found Model: Everytime when model achieves 25-35 epochs (80-90% accuracy) this happens: There is some similar problems with answers, but mostly they recommend to lower learning rate, but it doesnt help at all. UPD: almost all weights and biases in network became . Network somehow died inside",|python|tensorflow|keras|neural-network|,model,0,2019-03-16T15:08:22.357
55261785,"NVidia drivers stopped working on AWS EC2 instance with Ubuntu 16.04 and Tesla K80 GPU I've been using an AWS EC2 instance, with a Tesla K80 GPU, for a while to run TensorFlow code. I have CUDA 9.0 and cuDNN 7.1.4 installed, and I'm using TF 1.12, all of this on Ubuntu 16.04 Everything worked well up to yesterday, but today it seems that the NVidia drivers have stopped running for some reason : I checked the drivers: It seems that there are 2 different versions present, could that be a problem ? (But I couldn't see why as everything worked before). Finding this thread , I checked my kernel, which is appearently different from the ones mentionned in the thread: Has anyone run into this problem and know how to fix it ? Thanks in advance for your help ! EDIT: When trying to upgrade the drivers with @Dehydrated_Mud 's method, I got the following error: And the content of the log file: Running gives:",|amazon-web-services|tensorflow|amazon-ec2|gpu|nvidia|,gpu,3,2019-03-20T13:24:28.087
55277192,"ValueError: operands could not be broadcast together with shapes (50,50,512) (3,) (50,50,512) while converting tensor to image in pytorch I'm doing a neural style transfer. I'm trying to reconstruct the output of the convolutional layer conv4_2 of the VGG19 network. content_img_features is a dict that contains the output of every layer. target_content is a tensor of shape This is the method I use to plot the image using the tensor. It works fine for the input image as well as the final output. But this throws the error, This is the initial transformation I apply to the image before passing to the cnn layers, How do I fix this? Is there another way to reconstruct the image from the convolution layer?",|conv-neural-network|pytorch|tensor|vgg-net|style-transfer|,tensor,1,2019-03-21T09:26:14.250
55328966,"tf.keras loss becomes NaN I'm programming a neural network in tf.keras, with 3 layers. My dataset is the MNIST dataset. I decreased the number of examples in the dataset, so the runtime is lower. This is my code: Whenever I run it, one of 3 things happens: The loss decreases and the accuracy increases for a few epochs, until the loss becomes NaN for no apparent reason and the accuracy plummets. The loss and accuracy stay the same for each epoch. Usually the loss is 2.3025 and the accuracy is 0.0986. The loss starts at NaN(and stays that way), while the accuracy stays low. Most of the time, the model does one of these things, but sometimes it does something random. It seems like the type of erratic behavior that occurs is completely random. I have no idea what the problem is. How do I fix this problem? Edit: Sometimes, the loss decreases, but the accuracy stays the same. Also, sometimes the loss decreases and the accuracy increases, then after a while the accuracy decreases while the loss still decreases. Or, the loss decreases and the accuracy increases, then it switches and the loss goes up fast while the accuracy plummets, eventually ending with loss: 2.3025 acc: 0.0986. Edit 2: This is an example of something that sometimes happens: Edit 3: I changed the loss to mean squared error and the network works well now. Is there a way to keep it in cross entropy without it converging to a local minimum?",|python|machine-learning|neural-network|mnist|tf.keras|,training,2,2019-03-24T21:58:17.850
55386192,"How to determine which LOGFONT charset to use? I have a text selection / specification dialog, where the user can specify the font from a list, set bold, italic, etc. I then use the info in a to create a to subsequently use in a as a preview. However, if the user picks a symbol font like Wingdings, the preview doesn't work correctly unless I set to . So, essentially given only a font name, how do I determine what the default charset should be (ie, how can I tell if I should us )?. I've seen suggestions to use , but that involves setting a font into a DC, and I haven't created the font yet, so...?",|winapi|fonts|character-encoding|mfc|,Others,5,2019-03-27T20:48:01.273
55496289,"How to fix ""AttributeError: module 'tensorflow' has no attribute 'get_default_graph'""? I am trying to run some code to create an LSTM model but i get an error: My code is as follows: I have found someone else with a similar problem and they updated tensorflow and it works; but mine is up to date and still does not work. I am new to using keras and machine learning so I apologise if this is something silly!",|python|tensorflow|keras|keras-layer|tf.keras|,api,4,2019-04-03T13:23:46.403
55647213,"How can my player collides with the border of the canvas? The Player should collide with the border of the canvas, but I don't know how to do it. the window the canvas the Player class what should I write in this function? here is the loop that makes the everything work",|python|tkinter|,Others,5,2019-04-12T08:12:07.603
55731589,"CNN Keras: ValueError: Negative dimension size caused by subtracting 3 from 2 for 'conv2d I got this error when using Keras: Is it because input_size not larger than the filter? If input_shape=(64,64,3))), there will be no error. My code are here:",|python|tensorflow|keras|deep-learning|conv-neural-network|,tensor,1,2019-04-17T15:52:37.947
55780923,"What does ""RuntimeError: CUDA error: device-side assert triggered"" in PyTorch mean? I have seen a lot of specific posts to particular case-specific problems, but no fundamental motivating explanation. What does this error: mean? Specifically, what is the assert that is being triggered, why is the assert there, and how do we work backwards to debug the problem? As-is, this error message is near useless in diagnosing any problem because of the generality that it seems to say ""some code somewhere that touches the GPU"" has a problem. The documentation of Cuda also does not seem helpful in this regard, though I could be wrong. https://docs.nvidia.com/cuda/cuda-gdb/index.html",|python|gpu|pytorch|,gpu,3,2019-04-21T07:48:57.983
